LinkID;LinkIDFrom;LinkIDTo;Qmax_spl;Qkap;Qskut;Vskut;Hskut_h;Hskut_d;Qhmax;Q24
2379772;63523;662889;1.9094;510.6139;378.5042;2.3733;352.6299;352.3773;1.8718;1.2179
2379773;662889;63527;2.0232;510.6139;386.8487;2.176;352.3773;352.2181;1.9837;1.2907
2379776;56493;56489;2.5537;817.4972;458.5908;1.6814;346.7161;346.6262;1.7752;0.9765
2379777;56489;56488;2.5542;1198.6573;456.4503;1.5568;346.6262;346.579;1.6677;0.9768
2379778;662874;662922;0.0045;75.673;32.4172;0.5585;352.2719;352.2114;0.0045;0.0045
2379779;662922;662923;0.0045;56.4799;77.5391;1.1855;352.2114;351.8896;0.0045;0.0045
2379780;662923;662924;0.0045;95.4424;74.7965;1.1467;351.8896;351.6294;0.0045;0.0045
2379781;662924;662925;0.0045;22.9811;74.6348;1.2005;351.6294;351.3672;0.0045;0.0045
2458801;748339;748340;2.478;399.9771;559.858;1.9785;353.0542;352.5475;2.4198;1.7006
2458802;748340;64365;2.5457;398.3188;572.3679;2.0227;352.5475;352.0324;2.4835;1.7476
2507454;541926;541935;0.002;23.0449;0.002;0.002;389.4743;389.4513;0.002;0.002
2507455;206974;810809;0.3043;12450.3932;0.3043;0.0952;380.005;378.6171;0.3043;0.3043
2507456;810809;206975;0.3043;1471.0314;0.3043;0.0809;378.6171;378.505;0.3043;0.3043
2508091;214671;228712;0.047;86.3883;67.2102;1.124;356.0602;356.0133;0.0462;0.0356
2508092;228711;214671;0.0471;192.3228;67.8311;1.2057;356.4875;356.0602;0.0463;0.0356
2508096;812313;52743;1.5406;97.6357;286.3645;1.5444;317.0531;316.9329;1.5149;1.0082
2508423;52796;812313;1.4316;399.3485;290.9327;1.7839;317.2499;317.0531;1.4074;0.9364
2508433;65103;810811;0.2272;1682.9635;49.7941;1.4809;301.1372;300.6894;0.2244;0.1787
2437050;723688;13553;0.0748;744.3593;1079.1308;2.7353;308.9777;308.704;0.0748;0.0748
2437051;52832;723688;0.0748;321.9965;1079.2289;2.6158;309.3116;308.9777;0.0748;0.0748
2438008;724313;724314;0.009;155.9805;28.538;1.0403;342.5259;341.6637;0.009;0.009
2438009;724317;724316;0.0083;177.2761;32.2863;1.9137;345.0699;343.3283;0.0083;0.0083
2438010;724316;724315;0.0085;178.9947;32.1629;1.1705;343.3283;341.7261;0.0085;0.0085
2438011;724315;724314;0.0085;51.534;31.2544;0.7808;341.7261;341.6637;0.0085;0.0085
2438012;724314;724310;0.0175;124.3673;58.5922;1.1753;341.6637;341.5216;0.0174;0.0174
2438013;724310;724318;0.0267;74.0343;84.6686;1.4412;341.5216;341.4342;0.0267;0.0267
2438014;724318;64593;0.0267;124.3673;84.9556;1.8937;341.4342;341.2201;0.0267;0.0267
2438015;724336;57447;0.6983;164.8439;0.2007;0.2007;373.1332;373.0949;0.6858;0.358
2438016;724337;724336;0.6268;185.207;0.1808;0.1808;373.1995;373.1332;0.6154;0.3211
2438028;63580;724002;82.5221;5332.8037;1237.4412;2.7134;324.5579;324.29;80.0303;52.726
2438029;724002;63577;82.6735;3810.7696;1238.2743;1.4813;324.29;324.1354;80.1975;52.8491
2438031;1401144;1401145;18.1406;2839.266;1552.3293;2.7294;324.8062;324.3322;17.6875;12.9933
2483771;781011;781010;0.0267;194.0288;25.1292;1.6928;353.8759;353.2334;0.0263;0.0211
2483772;781010;781009;0.0267;194.0288;25.0433;1.2997;353.2334;353.2314;0.0263;0.0211
2483773;781009;205695;0.0266;104.7801;24.6514;0.9412;353.2314;353.2235;0.0262;0.0211
2483774;205696;781008;0.0161;355.5676;0.0161;0.0161;354.3542;353.3024;0.0161;0.0161
2483775;780961;781008;0.4669;55.8259;66.9552;1.1318;353.4714;353.3024;0.4574;0.3248
2483776;780963;780962;0.2449;150.1121;49.2322;1.4934;354.0571;353.6601;0.2403;0.1734
2483785;781284;780974;0.1091;106.0901;20.0021;1.047;354.9921;354.745;0.1067;0.074
2483786;780974;781025;0.109;124.3607;19.7795;1.1706;354.745;354.2712;0.1066;0.074
2483787;780977;63410;0.0069;28.3201;7.6038;0.5763;360.4731;360.4133;0.0069;0.0069
248033;51934;51933;1.5531;163.0375;23.3841;1.6273;345.4647;345.0897;1.5097;0.7995
248049;51933;51932;1.5534;163.0375;23.4672;1.302;345.0897;344.3733;1.5107;0.7995
248065;51931;51930;1.7292;118.8079;41.5091;1.2767;344.2533;343.972;1.6848;0.8899
248097;51929;51357;1.8528;85.2244;36.1828;0.914;343.9501;343.9226;1.808;0.9533
248113;51926;51925;0.1066;182.2602;8.6985;0.8998;357.6238;357.0631;0.1041;0.0604
248129;51904;51905;2.0254;642.8436;247.1593;2.4458;356.7759;356.4581;1.9897;1.0776
248145;51378;51377;0.0106;233.1716;6.5596;1.4445;357.9647;357.6302;0.0106;0.0106
2481553;778076;778079;0.0403;91.8975;17.0636;0.998;331.5776;331.1469;0.0393;0.0283
2481554;778079;64840;0.0882;111.5719;16.8475;0.56;331.1469;330.9536;0.086;0.0619
248161;51380;51913;0.0466;355.8627;93.5589;2.3857;361.3452;361.2097;0.0465;0.0465
248177;51912;51911;1.775;1151.8132;216.0517;4.1168;360.8275;359.4064;1.742;0.9394
2481864;63693;779029;0.7432;424.0966;317.5497;3.7039;389.2877;386.895;0.7244;0.4595
2481866;779030;56457;0.0396;218.063;39.3869;1.6497;355.7955;354.879;0.0387;0.0259
273425;52005;52004;0.2076;424.1436;0.1089;0.1089;304.205;303.1251;0.2033;0.1411
273441;51999;51998;0.3021;483.0122;0.1532;0.1532;299.8163;299.3668;0.296;0.2024
273457;52002;56897;0.5883;512.99;0.2911;0.0478;297.9554;297.7726;0.5775;0.3886
273473;52001;52002;0.4413;512.99;0.2176;0.2176;298.298;297.9554;0.433;0.293
2446339;64275;64270;0.0227;111.3679;30.1099;0.9092;342.3901;341.6647;0.0221;0.0133
2446972;735845;735846;0.0317;100.7441;9.0015;0.2172;340.2527;340.2363;0.0308;0.0186
2446973;735846;735847;0.0755;106.7124;22.6772;0.3683;340.2363;340.2372;0.0734;0.0443
2446974;735847;735848;0.1191;97.9011;67.7414;1.2021;340.2372;340.1146;0.1161;0.07
2446975;735848;735849;0.2569;44.3125;85.21;1.2045;340.1146;339.7556;0.2506;0.1515
2446976;735849;735850;0.2892;66.7139;118.2857;1.7485;339.7556;338.9167;0.2821;0.1707
2447023;735852;735851;0.0336;64.0117;51.9348;1.2137;340.2496;340.1724;0.0326;0.0197
2447024;735851;735848;0.0906;101.8699;46.5036;0.7569;340.1724;340.1146;0.0883;0.0532
2447281;64308;123023;0.0615;169.655;68.7404;2.066;338.5304;337.8873;0.0598;0.036
2451122;56457;739043;0.0396;218.063;90.6584;2.8908;354.879;353.3789;0.0387;0.0259
252833;50689;50688;0.3438;134.6952;138.5366;1.7804;363.3853;363.0273;0.3357;0.2381
252849;50687;50686;0.3782;0;146.493;1.8783;362.6748;362.486;0.369;0.2618
252865;61376;61375;0.0182;299.3426;50.7405;1.5557;418.664;412.8394;0.0181;0.0181
2528888;840795;840796;0.0435;191.2327;54.6686;0.9683;356.0034;355.9761;0.0426;0.0277
2528889;840796;56444;0.0481;64.6449;54.3294;0.968;355.9761;355.9572;0.0471;0.0307
2530174;65077;843356;0.8434;1054.5921;451.7341;3.516;322.4489;321.4315;0.8304;0.5517
253041;56659;56657;0.8344;615.6728;368.5124;1.7289;369.3798;369.1948;0.8085;0.5902
253057;56667;56668;0.0046;96.3021;44.5886;1.1327;358.2397;358.0594;0.0046;0.0046
253073;56669;56672;0.0923;88.8009;44.6067;1.2621;357.9308;357.45;0.0906;0.0676
2589041;310058;926871;0.0998;211.2258;126.7499;3.1253;353.4799;352.3468;0.0997;0.0997
2589042;926872;310036;0.0484;490.9129;45.4189;1.7759;355.6027;354.0675;0.0483;0.0483
2589043;404751;926872;0.0483;218.4857;45.4397;2.4399;356.2529;355.6027;0.0483;0.0483
2500410;798886;798885;0.2463;117.6472;0.1558;0.1558;292.5082;291.8627;0.2429;0.1839
2500411;798887;798886;0.2464;138.4842;0.156;0.156;293.4076;292.5082;0.2428;0.1839
2500412;798888;798887;0.2185;134.8832;0.1385;0.1385;294.1673;293.4076;0.2151;0.163
2505256;213687;52176;1.932;2457.4918;393.1608;1.996;328.3189;328.2813;1.9209;1.6926
2505257;52706;213687;1.2946;4144.3835;257.4593;1.7974;329.0467;328.3189;1.2902;1.2151
2505258;804967;804971;0.005;108.3787;13.2564;1.4968;333.0091;332.6602;0.005;0.005
2505259;804971;804972;0.0051;108.3787;13.2237;1.4961;332.6602;332.1071;0.0051;0.0051
2505260;804972;56901_KV;0.0064;135.2488;13.1964;1.7484;332.1071;331.7927;0.0064;0.0064
2505261;804979;56535;2.7091;661.7038;517.7106;2.2677;327.4398;327.3356;2.6919;2.2737
2505262;56536;804979;2.5997;661.7038;532.4265;2.424;327.5516;327.4398;2.5833;2.1918
2505284;804317;804316;0.004;84.484;12.4017;1.2312;332.3199;331.9781;0.004;0.004
2505285;804316;125023;0.0044;92.6512;12.2679;0.8657;331.9781;331.6813;0.0044;0.0044
2470991;763724;763722;0.3358;289.3013;183.576;1.5881;314.7231;314.3879;0.3358;0.3358
2470992;763726;763725;0.3358;308.588;183.5884;1.6284;314.8727;314.8075;0.3358;0.3358
2470994;52810;763672;0.8828;1221.8931;409.0641;1.2907;313.0798;313.0545;0.8674;0.577
2470995;763672;52812;0.9076;225.1642;492.2266;1.6998;313.0545;312.9132;0.8914;0.5936
2470996;191387;763674;1.3124;864.4354;514.0251;2.6169;311.3375;311.2273;1.2853;0.8651
2470997;763674;49764;1.3123;818.3367;544.7074;2.6262;311.2273;310.9027;1.2844;0.8651
2471002;63676;763679;0.7567;505.3897;200.5355;2.8347;363.917;363.6456;0.7392;0.4582
2471003;763679;763680;0.7567;88.1259;163.5088;2.3113;363.6456;362.1913;0.7387;0.4582
2471004;763680;763681;0.7789;90.2564;170.2717;2.4069;362.1913;360.2828;0.76;0.4716
2471006;763681;763682;0.8037;67.9662;169.8158;2.4005;360.2828;359.2837;0.7839;0.4866
2471009;763725;763724;0.3358;308.588;183.3047;1.6014;314.8075;314.7231;0.3358;0.3358
2471010;763727;763726;0.3358;159.5599;164.9063;1.6036;315.0551;314.8727;0.3358;0.3358
2471011;763728;763727;0.3358;159.5599;165.3903;1.5328;315.1758;315.0551;0.3358;0.3358
2471012;377835;763731;0.0222;470.4358;125.5588;1.3844;315.9534;315.8406;0.0222;0.0222
2471014;763731;763730;0.0223;470.4358;124.5511;1.2539;315.8406;315.6097;0.0223;0.0223
2471015;763730;763729;0.0223;470.4358;160.7322;1.513;315.6097;315.4286;0.0223;0.0223
2471614;765595;765594;0.0077;165.9239;0.0077;0.0077;339.2978;338.3115;0.0077;0.0077
2487293;784526;156306;0.1633;179.4382;0.0764;0.0764;362.534;361.8337;0.1603;0.1065
2487294;784528;309967;0.0127;277.8036;13.5247;2.0272;367.5751;365.6351;0.0127;0.0127
2487295;309741;784531;0.014;256.9829;13.4523;1.8571;362.9867;362.4187;0.014;0.014
2487296;784531;309742;0.014;234.544;13.43;1.8005;362.4187;361.2404;0.014;0.014
2487649;65183;541933;0.0202;440.8243;0.0202;0.0202;391.192;389.272;0.0202;0.0202
2487650;541933;785160;0.0244;513.489;0.0244;0.0244;389.272;380.763;0.0244;0.0244
2487651;785160;785161;0.0244;262.1924;0.0244;0.0244;380.763;380.667;0.0244;0.0244
2487652;785161;207311;0.0244;314.8763;0.0244;0.0244;380.667;380.4061;0.0244;0.0244
2487653;207310;207311;0.0907;3411.1021;0.0907;0.0627;380.825;380.4061;0.0906;0.0906
2487654;207311;207312;0.2485;9363.422;0.2486;0.1721;380.4061;378.275;0.2485;0.2485
2487655;207312;206973;0.2488;8122.2453;0.2488;0.2488;378.275;376.015;0.2488;0.2488
2488933;786416;769446;0.8561;379.4134;209.4875;1.0533;285.7653;285.6412;0.846;0.6404
2488934;769445;786416;0.8171;660.0894;179.8752;1.2918;286.2974;285.7653;0.8071;0.6108
2488938;207929;302924;0.1305;1076.0981;25.6537;1.2317;282.2721;281.8806;0.1305;0.1305
2488939;133682;207930;0.1305;334.8461;25.7189;1.5776;282.9395;282.8122;0.1305;0.1305
2488940;207930;207929;0.1305;432.2148;25.7334;1.3124;282.8122;282.2721;0.1305;0.1305
2490519;104264;511902;43.2618;794.1398;439.3745;4.3063;292.9614;292.1996;40.1738;22.7202
2505292;804632;52194;1.0795;8776.109;103.0109;1.231;331.0956;330.5971;1.0778;1.0473
2505293;52718;804632;0.8664;2893.2184;103.1983;1.6949;331.2199;331.0956;0.8625;0.7922
2505294;52714;52194;0.0479;54.7678;53.2955;1.7844;331.1708;330.5971;0.0472;0.0357
2505295;804633;52714;0.0479;54.7685;53.731;1.9696;331.4222;331.1708;0.0472;0.0357
2505296;804634;804633;0.0429;47.9224;53.9415;1.8209;331.8337;331.4222;0.0423;0.032
2505523;805270;422004;0.0423;178.3965;13.1685;0.2838;330.6295;330.4835;0.0423;0.0423
2505870;805922;63761;0.8197;397.4482;187.0751;3.1157;357.9695;357.5034;0.7985;0.4962
2505871;181892;805922;0.8198;397.4482;187.0254;3.1153;358.4358;357.9695;0.7988;0.4962
2515125;820637;64151;0.0466;1029.0596;204.7895;2.2717;346.1541;343.8226;0.0466;0.0466
2515126;66777;820638;0.041;425.8469;0.652;0.0183;344.1495;343.5255;0.04;0.0282
2515128;64931;820966;1.455;151.4606;137.564;1.4721;328.2811;327.8905;1.4232;1.0266
285937;66715;66714;0.0072;119.8553;0.0057;0.0057;286.5015;286.1927;0.0071;0.006
285953;66713;66712;0.0247;114.8467;0.0168;0.0168;286.003;285.7532;0.0244;0.0191
286033;42465;213918;1.1764;130.6464;118.2463;1.1279;341.5585;341.5418;1.1494;0.8324
286049;25041;42465;1.1539;209.6983;118.6375;1.3032;341.7413;341.5585;1.1273;0.8164
286113;64431;64441;0.0063;134.2075;0.0063;0.0063;358.6615;358.0678;0.0063;0.0063
286641;64942;64941;0.2001;53.7985;30.0115;0.6153;329.3873;329.3597;0.1954;0.1407
286657;64933;64932;0.8699;81.9286;73.2108;1.0925;329.2466;329.0451;0.8496;0.6131
286705;64946;64945;0.0059;102.0028;35.7309;1.1317;329.468;329.2867;0.0059;0.0059
286721;64940;97969;0.0761;2383.315;54.5251;1.5146;328.6039;328.183;0.0761;0.0761
253761;60154;60152;0.6122;316.9149;301.4064;1.6867;356.825;356.5905;0.6042;0.4451
253777;60153;60152;0.1132;42.9936;11.1915;0.6449;356.716;356.5905;0.111;0.0822
253793;56683;56682;0.0066;74.7387;17.3381;0.8626;357.0633;357.0631;0.0066;0.0066
253809;56681;56680;2.6622;218.4331;321.8886;1.717;357.0591;356.6512;1.8908;1.3284
2538189;853279;52795;1.3612;84.7947;326.4478;2.5957;317.5435;317.474;1.3385;0.8901
2538190;52787;853279;1.3612;151.6714;328.8682;2.615;318.064;317.5435;1.3388;0.8901
253825;60151;56679;3.3487;1141.0591;614.6387;2.3241;356.4362;356.2839;2.5945;1.8685
253841;56690;56689;2.449;361.1953;287.6185;1.6406;358.0829;357.7193;1.5232;1.0118
253857;56689;56688;2.4188;120.0422;315.848;1.4931;357.7193;357.5569;1.6103;1.0883
2571461;64711;900949;0.1541;218.9486;46.1157;1.1107;335.0978;334.9368;0.1508;0.1046
2571773;52781;847835;0.4346;134.8988;127.8647;1.9095;321.8807;321.2415;0.4266;0.284
2571774;847835;52782;0.4883;113.5355;91.6842;1.296;321.2415;320.7535;0.4795;0.319
2574693;906717;60059;0.1096;225.7257;27.394;1.2153;333.874;333.6834;0.1073;0.0709
2574694;60057;906717;0.0795;134.9288;27.2824;1.496;334.4206;333.874;0.0778;0.0514
2574695;65057;907673;0.0095;84.8845;21.3474;0.8716;326.7581;326.7057;0.0093;0.0063
2275768;559493;310361;0.0059;116.7613;16.9086;0.239;327.1266;327.1243;0.0059;0.0059
2275769;310373;122484;0.0756;1282.7828;23.6151;1.5113;333.6169;332.7467;0.0756;0.0756
2275771;122484;65781;0.0757;173.003;19.8343;0.9469;332.7467;332.7468;0.0757;0.0756
2275776;559504;63541;6.7711;4239.2291;1293.6286;6.795;334.6349;333.4596;5.9517;3.7797
2276116;559602;559603;0.7116;1028.8105;136.3184;0.9995;329.3901;329.3864;0.6988;0.4752
2276117;559603;56529;0.7146;899.3822;137.2368;0.651;329.3864;329.3855;0.7017;0.4772
2276119;56529;122485;5.2738;3410.4635;1439.4734;2.1498;329.3855;329.3618;5.1857;3.4611
2276121;559551;122485;0.3548;13810.6944;3.8631;0.058;329.3618;329.3618;0.3548;0.3542
2276124;557894;122486;0.2989;1494.8853;69.5186;2.0536;330.4069;328.5784;0.2926;0.1936
2276125;122486;56516;0.3118;2306.7296;137.0162;1.9877;328.5784;328.215;0.3053;0.2082
2276145;312597;310372;0.0756;1731.6295;0.0756;0.0756;348.5738;338.6093;0.0756;0.0756
2276147;63538;559505;6.936;3714.2301;1681.6971;3.0775;326.6468;326.4623;6.1469;3.9411
2276148;559505;63537;6.9359;20706.9971;1628.0876;2.1696;326.4623;326.4525;6.152;3.9411
2276153;559545;559546;0.2662;48.5525;98.499;1.3924;329.9641;329.8952;0.2604;0.1693
2276157;559546;559547;0.3338;48.5525;97.5018;1.3783;329.8952;329.7022;0.3268;0.2126
2276158;559547;559548;0.3337;48.5525;97.6761;1.3807;329.7022;329.5954;0.3268;0.2126
2276159;62217;559602;0.6992;796.3448;117.1219;0.9012;329.3921;329.3901;0.6866;0.4671
2276738;559863;65065;0.1524;2254.8013;3174.3121;2.9411;291.8819;291.5538;0.1524;0.1524
2276740;559864;559863;0.1524;2254.8013;3565.9299;3.1542;292.1865;291.8819;0.1524;0.1524
2276741;62758;41220;0;3222.2213;0;0;290.7742;287.805;0;0
2294425;578054;60063;13.4059;505.6067;586.5336;2.9865;299.394;298.7458;11.689;7.7864
2298807;64325;582251;0.0434;97.2749;59.0451;1.4118;337.764;337.7557;0.0423;0.0258
2298808;582251;64324;0.0433;97.2749;55.4401;1.2892;337.7557;337.7396;0.0422;0.0258
2300769;584476;584475;0.0037;78.3785;82.0742;1.6707;366.8493;366.3347;0.0037;0.0037
2300770;584475;584474;0.0037;44.6403;76.1902;1.6019;366.3347;366.1593;0.0037;0.0037
2300771;584474;584473;0.0038;81.3827;72.2899;1.6748;366.1593;365.8917;0.0038;0.0038
2300772;584473;584477;0.0913;64.0337;64.9067;1.441;365.8917;365.8459;0.0895;0.0666
2300773;584477;584217;0.0912;84.5252;59.4587;1.2959;365.8459;365.6472;0.0896;0.0666
2300774;584472;584471;0.0047;101.0773;43.5004;1.9641;366.8751;366.2606;0.0047;0.0047
2300775;584471;584470;0.0048;101.0773;42.9058;1.7667;366.2606;366.2487;0.0048;0.0048
2300776;584470;584469;0.0336;78.7695;42.1802;1.537;366.2487;366.2284;0.0331;0.0255
2300777;584469;584228;0.0336;74.0799;34.5807;1.4761;366.2284;366.2132;0.0331;0.0255
2300778;584228;584220;0.0336;78.9367;32.7165;1.073;366.2132;366.1952;0.0332;0.0255
2365053;52010;650068;12.7715;615.8293;397.4306;2.2807;300.8902;300.7844;11.0143;7.3032
2365054;650068;52009;12.7593;369.6257;389.1778;1.9805;300.7844;300.6201;11.0165;7.3032
2367665;56754;652340;0.4756;3564.9895;27.068;1.0292;333.3004;332.986;0.4755;0.4741
2367666;652340;56755;0.5733;4130.4188;48.47;1.4555;332.986;332.1762;0.5733;0.5726
2367667;125021;652002;0.113;67.6369;45.6269;0.9292;331.5406;331.4406;0.1116;0.0854
2367668;652002;125020;0.113;29.0814;45.3593;0.9983;331.4406;331.3292;0.1117;0.0854
2367669;125023;652003;0.0523;114.0941;23.2141;0.8541;331.6813;331.5833;0.0515;0.0401
2367670;652003;125021;0.0522;67.6369;23.2812;0.5711;331.5833;331.5406;0.0516;0.0401
2367985;65074;652982;13.8949;4210.3838;862.5771;2.1853;292.994;292.9078;12.3074;8.2872
